# AE file: C:\AES\Matthias\WSe2_sputtered PE/volt cal. factor =        1. Y is volts 
00304.9292 0000.2536 03726  004
00305.4205 0000.2548 03732  004
00305.9118 0000.2521 03738  004
00306.4031 0000.2576 03744  004
00306.8944 0000.2588 03750  004
00307.3857 0000.2579 03756  004
00307.8770 0000.2609 03762  004
00308.3683 0000.2606 03768  004
00308.8596 0000.2579 03774  004
00309.3510 0000.2600 03780  004
00309.8423 0000.2576 03786  004
00310.3336 0000.2585 03792  004
00310.8249 0000.2542 03798  004
00311.3162 0000.2545 03804  004
00311.8075 0000.2539 03810  004
00312.2988 0000.2557 03816  004
00312.7901 0000.2600 03822  004
00313.2814 0000.2603 03828  004
00313.7727 0000.2637 03834  004
00314.2640 0000.2625 03840  004
00314.7553 0000.2640 03846  004
00315.2466 0000.2679 03852  004
00315.7379 0000.2676 03858  004
00316.2292 0000.2670 03864  004
00316.7205 0000.2649 03870  004
00317.2118 0000.2615 03876  004
00317.7031 0000.2597 03882  004
00318.1944 0000.2573 03888  004
00318.6857 0000.2579 03894  004
00319.1770 0000.2600 03900  004
00319.6683 0000.2563 03906  004
00320.1596 0000.2554 03912  004
00320.6509 0000.2533 03918  004
00321.1422 0000.2573 03924  004
00321.6335 0000.2557 03930  004
00322.1248 0000.2573 03936  004
00322.6161 0000.2560 03942  004
00323.1074 0000.2588 03948  004
00323.5987 0000.2551 03954  004
00324.0900 0000.2527 03960  004
00324.5813 0000.2563 03966  004
00325.0726 0000.2557 03972  004
00325.5639 0000.2545 03978  004
00326.0552 0000.2567 03984  004
00326.5465 0000.2539 03990  004
00327.0378 0000.2536 03996  004
00327.5291 0000.2524 04002  004
00328.0204 0000.2563 04008  004
00328.5118 0000.2554 04014  004
00329.0031 0000.2582 04020  004
00329.4944 0000.2600 04026  004
00329.9857 0000.2652 04032  004
00330.4770 0000.2661 04038  004
00330.9683 0000.2661 04044  004
00331.4596 0000.2658 04050  004
00331.9509 0000.2676 04056  004
00332.4422 0000.2673 04062  004
00332.9335 0000.2637 04068  004
00333.4248 0000.2634 04074  004
00333.9161 0000.2582 04080  004
00334.4074 0000.2573 04086  004
00334.8987 0000.2588 04092  004
00335.3900 0000.2591 04098  004
00335.8813 0000.2594 04104  004
00336.3726 0000.2560 04110  004
00336.8639 0000.2570 04116  004
00337.3552 0000.2591 04122  004
00337.8465 0000.2579 04128  004
00338.3378 0000.2640 04134  004
00338.8291 0000.2658 04140  004
00339.3204 0000.2643 04146  004
00339.8117 0000.2664 04152  004
00340.3030 0000.2664 04158  004
00340.7943 0000.2634 04164  004
00341.2856 0000.2664 04170  004
00341.7769 0000.2655 04176  004
00342.2682 0000.2652 04182  004
00342.7596 0000.2646 04188  004
00343.2509 0000.2609 04194  004
00343.7422 0000.2615 04200  004
00344.2335 0000.2603 04206  004
00344.7248 0000.2591 04212  004
00345.2161 0000.2621 04218  004
00345.7074 0000.2634 04224  004
00346.1987 0000.2600 04230  004
00346.6900 0000.2603 04236  004
00347.1813 0000.2618 04242  004
00347.6726 0000.2658 04248  004
00348.1639 0000.2615 04254  004
00348.6552 0000.2615 04260  004
00349.1465 0000.2588 04266  004
00349.6378 0000.2573 04272  004
00350.1291 0000.2573 04278  004
00350.6204 0000.2625 04284  004
00351.1117 0000.2600 04290  004
00351.6030 0000.2591 04296  004
00352.0943 0000.2588 04302  004
00352.5856 0000.2563 04308  004
00353.0769 0000.2557 04314  004
00353.5682 0000.2631 04320  004
00354.0595 0000.2625 04326  004
00354.5508 0000.2628 04332  004
00355.0421 0000.2646 04338  004
00355.5334 0000.2667 04344  004
00356.0247 0000.2695 04350  004
00356.5160 0000.2649 04356  004
00357.0073 0000.2637 04362  004
00357.4986 0000.2618 04368  004
00357.9899 0000.2615 04374  004
00358.4812 0000.2621 04380  004
00358.9725 0000.2631 04386  004
00359.4638 0000.2646 04392  004
00359.9551 0000.2640 04398  004
00360.4464 0000.2664 04404  004
00360.9377 0000.2661 04410  004
00361.4290 0000.2634 04416  004
00361.9203 0000.2658 04422  004
00362.4117 0000.2673 04428  004
00362.9030 0000.2667 04434  004
00363.3943 0000.2603 04440  004
00363.8856 0000.2612 04446  004
00364.3769 0000.2621 04452  004
00364.8682 0000.2661 04458  004
00365.3595 0000.2664 04464  004
00365.8508 0000.2658 04470  004
00366.3421 0000.2649 04476  004
00366.8334 0000.2646 04482  004
00367.3247 0000.2661 04488  004
00367.8160 0000.2692 04494  004
00368.3073 0000.2689 04500  004
00368.7986 0000.2676 04506  004
00369.2899 0000.2655 04512  004
00369.7812 0000.2621 04518  004
00370.2725 0000.2612 04524  004
00370.7638 0000.2655 04530  004
00371.2551 0000.2658 04536  004
00371.7464 0000.2643 04542  004
00372.2377 0000.2621 04548  004
00372.7290 0000.2615 04554  004
00373.2203 0000.2597 04560  004
00373.7116 0000.2594 04566  004
00374.2029 0000.2597 04572  004
00374.6942 0000.2545 04578  004
00375.1855 0000.2560 04584  004
00375.6768 0000.2576 04590  004
00376.1682 0000.2603 04596  004
00376.6595 0000.2551 04602  004
00377.1508 0000.2545 04608  004
00377.6421 0000.2551 04614  004
00378.1334 0000.2560 04620  004
00378.6247 0000.2582 04626  004
00379.1160 0000.2600 04632  004
00379.6073 0000.2594 04638  004
00380.0986 0000.2634 04644  004
00380.5899 0000.2652 04650  004
00381.0812 0000.2628 04656  004
00381.5725 0000.2597 04662  004
00382.0638 0000.2591 04668  004
00382.5551 0000.2576 04674  004
00383.0464 0000.2585 04680  004
00383.5377 0000.2594 04686  004
00384.0290 0000.2597 04692  004
00384.5203 0000.2609 04698  004
00385.0116 0000.2643 04704  004
00385.5029 0000.2618 04710  004
00385.9942 0000.2609 04716  004
00386.4855 0000.2625 04722  004
00386.9768 0000.2612 04728  004
00387.4681 0000.2618 04734  004
00387.9594 0000.2628 04740  004
00388.4507 0000.2637 04746  004
00388.9420 0000.2643 04752  004
00389.4333 0000.2643 04758  004
00389.9246 0000.2664 04764  004
00390.4159 0000.2695 04770  004
00390.9072 0000.2661 04776  004
00391.3985 0000.2615 04782  004
00391.8898 0000.2625 04788  004
00392.3811 0000.2609 04794  004
00392.8724 0000.2603 04800  004
00393.3637 0000.2570 04806  004
00393.8550 0000.2609 04812  004
00394.3463 0000.2594 04818  004
00394.8376 0000.2573 04824  004
00395.3289 0000.2567 04830  004
00395.8203 0000.2597 04836  004
00396.3116 0000.2591 04842  004
00396.8029 0000.2567 04848  004
00397.2942 0000.2573 04854  004
00397.7855 0000.2579 04860  004
00398.2768 0000.2582 04866  004
00398.7681 0000.2594 04872  004
00399.2594 0000.2600 04878  004
00399.7507 0000.2582 04884  004
00400.2420 0000.2628 04890  004
00400.7333 0000.2628 04896  004
00401.2246 0000.2628 04902  004
00401.7159 0000.2621 04908  004
00402.2072 0000.2676 04914  004
00402.6985 0000.2640 04920  004
00403.1898 0000.2646 04926  004
00403.6811 0000.2676 04932  004
00404.1724 0000.2631 04938  004
00404.6637 0000.2649 04944  004
00405.1550 0000.2661 04950  004
00405.6463 0000.2628 04956  004
00406.1376 0000.2649 04962  004
00406.6289 0000.2679 04968  004
00407.1202 0000.2704 04974  004
00407.6115 0000.2704 04980  004
00408.1028 0000.2719 04986  004
00408.5941 0000.2716 04992  004
00409.0854 0000.2704 04998  004
00409.5768 0000.2710 05004  004
00410.0681 0000.2722 05010  004
00410.5594 0000.2747 05016  004
00411.0507 0000.2716 05022  004
00411.5420 0000.2692 05028  004
00412.0333 0000.2710 05034  004
00412.5246 0000.2710 05040  004
00413.0159 0000.2655 05046  004
00413.5072 0000.2658 05052  004
00413.9985 0000.2664 05058  004
00414.4898 0000.2646 05064  004
00414.9811 0000.2667 05070  004
00415.4724 0000.2695 05076  004
00415.9637 0000.2673 05082  004
00416.4550 0000.2667 05088  004
00416.9463 0000.2661 05094  004
00417.4376 0000.2673 05100  004
00417.9289 0000.2652 05106  004
00418.4202 0000.2631 05112  004
00418.9115 0000.2643 05118  004
00419.4028 0000.2640 05124  004
00419.8941 0000.2631 05130  004
00420.3854 0000.2643 05136  004
00420.8767 0000.2667 05142  004
00421.3680 0000.2682 05148  004
00421.8593 0000.2643 05154  004
00422.3506 0000.2606 05160  004
00422.8419 0000.2631 05166  004
00423.3332 0000.2551 05172  004
00423.8245 0000.2612 05178  004
00424.3158 0000.2637 05184  004
00424.8071 0000.2588 05190  004
00425.2984 0000.2588 05196  004
00425.7897 0000.2579 05202  004
00426.2810 0000.2621 05208  004
00426.7723 0000.2615 05214  004
00427.2636 0000.2612 05220  004
00427.7549 0000.2628 05226  004
00428.2462 0000.2609 05232  004
00428.7375 0000.2646 05238  004
00429.2289 0000.2655 05244  004
00429.7202 0000.2658 05250  004
00430.2115 0000.2649 05256  004
00430.7028 0000.2673 05262  004
00431.1941 0000.2658 05268  004
00431.6854 0000.2658 05274  004
00432.1767 0000.2682 05280  004
00432.6680 0000.2731 05286  004
00433.1593 0000.2728 05292  004
00433.6506 0000.2704 05298  004
00434.1419 0000.2698 05304  004
00434.6332 0000.2737 05310  004
00435.1245 0000.2716 05316  004
00435.6158 0000.2725 05322  004
00436.1071 0000.2756 05328  004
00436.5984 0000.2740 05334  004
00437.0897 0000.2725 05340  004
00437.5810 0000.2744 05346  004
00438.0723 0000.2753 05352  004
00438.5636 0000.2716 05358  004
00439.0549 0000.2707 05364  004
00439.5462 0000.2670 05370  004
00440.0375 0000.2652 05376  004
00440.5288 0000.2676 05382  004
00441.0201 0000.2734 05388  004
00441.5114 0000.2722 05394  004
00442.0027 0000.2692 05400  004
00442.4940 0000.2664 05406  004
00442.9854 0000.2676 05412  004
00443.4767 0000.2637 05418  004
00443.9680 0000.2701 05424  004
00444.4593 0000.2725 05430  004
00444.9506 0000.2686 05436  004
00445.4419 0000.2637 05442  004
00445.9332 0000.2658 05448  004
00446.4245 0000.2667 05454  004
00446.9158 0000.2692 05460  004
00447.4071 0000.2728 05466  004
00447.8984 0000.2774 05472  004
00448.3897 0000.2728 05478  004
00448.8810 0000.2737 05484  004
00449.3723 0000.2756 05490  004
00449.8636 0000.2750 05496  004
00450.3549 0000.2756 05502  004
00450.8462 0000.2750 05508  004
00451.3375 0000.2765 05514  004
00451.8288 0000.2704 05520  004
00452.3201 0000.2728 05526  004
00452.8114 0000.2750 05532  004
00453.3027 0000.2759 05538  004
00453.7940 0000.2725 05544  004
00454.2853 0000.2740 05550  004
00454.7766 0000.2722 05556  004
00455.2679 0000.2695 05562  004
00455.7592 0000.2731 05568  004
00456.2505 0000.2719 05574  004
00456.7418 0000.2686 05580  004
00457.2331 0000.2701 05586  004
00457.7244 0000.2682 05592  004
00458.2157 0000.2649 05598  004
00458.7070 0000.2701 05604  004
00459.1983 0000.2734 05610  004
00459.6896 0000.2655 05616  004
00460.1809 0000.2667 05622  004
00460.6722 0000.2649 05628  004
00461.1635 0000.2634 05634  004
00461.6548 0000.2686 05640  004
00462.1461 0000.2713 05646  004
00462.6375 0000.2734 05652  004
00463.1288 0000.2765 05658  004
00463.6201 0000.2771 05664  004
00464.1114 0000.2765 05670  004
00464.6027 0000.2750 05676  004
00465.0940 0000.2747 05682  004
00465.5853 0000.2737 05688  004
00466.0766 0000.2707 05694  004
00466.5679 0000.2734 05700  004
00467.0592 0000.2728 05706  004
00467.5505 0000.2750 05712  004
00468.0418 0000.2728 05718  004
00468.5331 0000.2768 05724  004
00469.0244 0000.2777 05730  004
00469.5157 0000.2792 05736  004
00470.0070 0000.2774 05742  004
00470.4983 0000.2740 05748  004
00470.9896 0000.2734 05754  004
00471.4809 0000.2768 05760  004
00471.9722 0000.2783 05766  004
00472.4635 0000.2774 05772  004
00472.9548 0000.2780 05778  004
00473.4461 0000.2783 05784  004
00473.9374 0000.2792 05790  004
00474.4287 0000.2765 05796  004
00474.9200 0000.2798 05802  004
00475.4113 0000.2811 05808  004
00475.9026 0000.2768 05814  004
00476.3940 0000.2805 05820  004
00476.8853 0000.2835 05826  004
00477.3766 0000.2856 05832  004
00477.8679 0000.2866 05838  004
00478.3592 0000.2887 05844  004
00478.8505 0000.2869 05850  004
00479.3418 0000.2853 05856  004
00479.8331 0000.2859 05862  004
00480.3244 0000.2850 05868  004
00480.8157 0000.2823 05874  004
00481.3070 0000.2838 05880  004
00481.7983 0000.2774 05886  004
00482.2896 0000.2756 05892  004
00482.7809 0000.2771 05898  004
00483.2722 0000.2762 05904  004
00483.7635 0000.2750 05910  004
00484.2548 0000.2704 05916  004
00484.7461 0000.2716 05922  004
00485.2374 0000.2747 05928  004
00485.7287 0000.2777 05934  004
00486.2200 0000.2798 05940  004
00486.7113 0000.2792 05946  004
00487.2026 0000.2765 05952  004
00487.6939 0000.2713 05958  004
00488.1852 0000.2737 05964  004
00488.6765 0000.2750 05970  004
00489.1678 0000.2768 05976  004
00489.6591 0000.2786 05982  004
00490.1504 0000.2762 05988  004
00490.6417 0000.2737 05994  004
00491.1330 0000.2719 06000  004
00491.6243 0000.2725 06006  004
00492.1156 0000.2728 06012  004
00492.6069 0000.2756 06018  004
00493.0982 0000.2744 06024  004
00493.5895 0000.2725 06030  004
00494.0808 0000.2768 06036  004
00494.5721 0000.2786 06042  004
00495.0634 0000.2789 06048  004
00495.5547 0000.2798 06054  004
00496.0461 0000.2838 06060  004
00496.5374 0000.2847 06066  004
00497.0287 0000.2835 06072  004
00497.5200 0000.2814 06078  004
00498.0113 0000.2829 06084  004
00498.5026 0000.2859 06090  004
00498.9939 0000.2835 06096  004
00499.4852 0000.2811 06102  004
00499.9765 0000.2863 06108  004
00500.4678 0000.2869 06114  004
00500.9591 0000.2841 06120  004
00501.4504 0000.2856 06126  004
00501.9417 0000.2887 06132  004
00502.4330 0000.2869 06138  004
00502.9243 0000.2838 06144  004
00503.4156 0000.2869 06150  004
00503.9069 0000.2875 06156  004
00504.3982 0000.2896 06162  004
00504.8895 0000.2905 06168  004
00505.3808 0000.2869 06174  004
00505.8721 0000.2869 06180  004
00506.3634 0000.2856 06186  004
00506.8547 0000.2838 06192  004
00507.3460 0000.2814 06198  004
00507.8373 0000.2786 06204  004
00508.3286 0000.2792 06210  004
00508.8199 0000.2777 06216  004
00509.3112 0000.2774 06222  004
00509.8026 0000.2734 06228  004
00510.2939 0000.2762 06234  004
00510.7852 0000.2786 06240  004
00511.2765 0000.2759 06246  004
00511.7678 0000.2756 06252  004
00512.2590 0000.2762 06258  004
00512.7504 0000.2786 06264  004
00513.2416 0000.2771 06270  004
00513.7330 0000.2798 06276  004
00514.2242 0000.2759 06282  004
00514.7156 0000.2783 06288  004
00515.2068 0000.2759 06294  004
00515.6982 0000.2753 06300  004
00516.1895 0000.2777 06306  004
00516.6808 0000.2737 06312  004
00517.1721 0000.2734 06318  004
00517.6634 0000.2725 06324  004
00518.1547 0000.2768 06330  004
00518.6460 0000.2768 06336  004
00519.1373 0000.2759 06342  004
00519.6286 0000.2762 06348  004
00520.1199 0000.2768 06354  004
00520.6112 0000.2768 06360  004
00521.1025 0000.2771 06366  004
00521.5938 0000.2783 06372  004
00522.0851 0000.2765 06378  004
00522.5764 0000.2771 06384  004
00523.0677 0000.2789 06390  004
00523.5590 0000.2783 06396  004
00524.0503 0000.2789 06402  004
00524.5416 0000.2780 06408  004
00525.0329 0000.2817 06414  004
00525.5242 0000.2811 06420  004
00526.0156 0000.2786 06426  004
00526.5068 0000.2762 06432  004
00526.9982 0000.2756 06438  004
00527.4894 0000.2731 06444  004
00527.9808 0000.2753 06450  004
00528.4720 0000.2762 06456  004
00528.9634 0000.2740 06462  004
00529.4547 0000.2753 06468  004
00529.9460 0000.2789 06474  004
00530.4373 0000.2783 06480  004
00530.9286 0000.2789 06486  004
00531.4199 0000.2850 06492  004
00531.9112 0000.2823 06498  004
00532.4025 0000.2798 06504  004
